
0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
1.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
2.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
3.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
4.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
5.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9.5,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10.5,0.5,12.047944271809545,3.430884295000518,74.04225182029583,1.9956558426432798,7.980293574298194,0.4644450177913883,0.03852018976529661,0.019956558426432798,0.0050296520755668496,0.9750137396140408,0.081,0.919,0.0,0.006934145053984071,Ingenuine,this text is meant to have an overall neutral to slightly happytime the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city
11.0,1.0,6.403890252113342,0.008915851503843442,4.828653857111931,6.504811346530914,16.056302189826965,0.025747244944795966,66.17168188095093,0.06504811346530914,0.6619742912589572,0.2729776215055608,0.079,0.921,0.0,0.9250535293837572,Genuine,just texted meant to have an overall neutral to slightly happytime the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me
11.5,1.5,52.06896042001719,0.39502703532254274,31.057851784485365,0.5946379377379492,13.069431415864061,1.5644168478945675,1.2496657111149179,0.005946379377379491,0.028140825590094853,0.9659127065568915,0.165,0.835,0.0,0.029761481825539313,Ingenuine,text Amanda have an overall neutral to slightly happy John the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me
12.0,2.0,29.058795683527507,6.422974148634178,35.24338182885863,0.1979211807866477,28.059327237686247,0.7085065909765255,0.30908436555154734,0.001979211807866477,0.010175909565280727,0.9878447889870656,0.081,0.919,0.0,0.010436677402842163,Ingenuine,to have an overall neutral to slightly happytime the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people bus
12.5,2.5,0.10286661012420714,0.0017701592842142044,0.036859403931537506,99.41012855828575,0.15523272793264556,0.0009503794556476969,0.292192207370234,0.9941012855828575,0.002931425868258817,0.0029672890127260443,0.081,0.919,0.0,0.0907355409644045,Ingenuine,overall neutral despite The Hobbit on the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people bottled about there
13.0,3.0,2.410254597241405e-07,1.4556047705112232e-15,2.6703676439770535e-05,99.99952316289864,9.751621458029123e-07,1.999544646858507e-06,0.0004430882126357954,0.9999952316289864,4.4508775728265385e-06,2.791986404675319e-07,0.084,0.867,0.049,0.09628648281849983,Ingenuine,drogas lightly HobbyTown the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people puzzled about their day
13.5,3.5,29.6054869890213,10.828498005867004,34.321099519729614,3.5762518644332886,21.308515965938568,0.17402152298018336,0.1861203578300774,0.035762518644332886,0.0036014188081026077,0.9606360048055649,0.139,0.816,0.045,0.06417147308256972,Ingenuine,play The Hobbit on the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people puzzled about their day Summoner
14.0,4.0,3.821481391787529,0.026416967739351094,4.211819171905518,85.60278415679932,3.3661697059869766,0.010831726103788242,2.9604950919747353,0.8560278415679932,0.029713268180785235,0.11425887237419374,0.086,0.863,0.051,0.13998071405001578,Ingenuine,the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people puzzled about their day Summoner hurry
14.5,4.5,0.22195571959499832,4.4318823965548696e-05,0.009702571547557208,98.87939684864264,0.03538036464186696,0.0004598912529576711,0.8530620062686208,0.9887939684864264,0.008535218975215786,0.0026708297460838804,0.086,0.914,0.0,0.10226794497331224,Ingenuine,the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people bottled about their day Seminary other things
15.0,5.0,1.6123668320397635,0.0004059898188706473,0.18122848039364697,91.63203189563941,0.5970399716967327,0.0471710255545989,5.929756517991812,0.9163203189563941,0.05976927543546411,0.02391041273949014,0.079,0.874,0.046,0.15575420960278794,Ingenuine,the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people puzzled about their day Seminary others take their time
15.5,5.5,0.0675957573821102,0.00018920984521178654,0.0024719627272157133,99.84714983982741,0.024859145950512345,9.995221175856218e-05,0.0576337018875004,0.9984714983982741,0.0005773365409925896,0.0009511607590505005,0.077,0.878,0.045,0.08787412617815024,Ingenuine,the Sun was shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people puzzled about their day Summoner hurry others take their time
16.0,6.0,67.26298126423582,0.010806346275413109,3.5568281493391813,1.9882415845106143,19.72880128278717,0.10148340324882826,7.350852209228014,0.019882415845106142,0.07452335612476842,0.9055941704263759,0.086,0.863,0.051,0.14210776478863152,Ingenuine,shining bright in the sky as I walk down the street taking in the sights and sounds of the city around me people puzzled about their day Seminary others take their time
16.5,6.5,40.29434505633653,0.00719990870830446,7.132031128648654,0.6845306955463524,28.213641430573634,0.02114326013842346,23.64711596335363,0.006845306955463524,0.23668259223492055,0.7564721752426712,0.0,0.946,0.054,0.3524938173413074,Ingenuine,buy are they walk down the street taking in the sights and sounds of the city around me people puzzled about their day Seminary others take their time a group of s.h.i.e.l.d.
17.0,7.0,37.279218435287476,32.741379737854004,9.466110914945602,6.204507872462273,12.971271574497223,0.26453244499862194,1.0729788802564144,0.062045078724622726,0.013375113252550364,0.924579806625843,0.074,0.926,0.0,0.01971943220603882,Ingenuine,other walk down the street taking in the sights and sounds of the city around me people bottled about their day Seminary others take their time a group of children played on
17.5,7.5,26.06569683943372,0.9956866164914737,31.93050813260723,36.66827897240394,2.9233237608268117,0.8552968080518727,0.5612159016708077,0.3666827897240394,0.014165127097226804,0.6191521534935923,0.052,0.899,0.049,0.09573695294026169,Ingenuine,walking on the street take me to the sights and sounds of the city around me people puzzled about their day Seminary others take their time a group of children playing on the sidewalk
18.0,8.0,65.35776074436178,5.6069639346642575,4.827002978086116,0.3142042176629045,21.58702652609032,1.5081695345736106,0.7988673613825605,0.003142042176629045,0.023070368959561712,0.9737875418320249,0.159,0.793,0.048,0.08304191034448227,Ingenuine,take me to the sights and sounds of the city around me people puzzled about their day Summoner hurry other take note I'm a group of children played on the sidewalk laughing
18.5,8.5,1.1977777816355228,2.54524934462097e-05,0.07067023543640971,98.16195964813232,0.06742468103766441,0.0027999640224152245,0.49934256821870804,0.9816195964813232,0.005021425322411233,0.013358981506030432,0.153,0.847,0.0,0.1827753288930725,Ingenuine,take me to the sights and sounds of the city around me people bottled about their day Seminary others take their time a group of children played on the sidewalk laughing and running around
19.0,9.0,1.1031006079196206,4.7011360573494085e-05,0.0214199728292818,95.15831528206881,0.17948496576950362,0.023973680852324562,3.5136550201588843,0.9515831528206882,0.03537628701011209,0.013040525578789796,0.168,0.781,0.051,0.24682164004204304,Ingenuine,sounds of the city around me people puzzled about their day some in a hurry others take their time a group of children played on the sidewalk laughing and running around
19.5,9.5,1.9786037504673004,4.905411543631999e-06,1.1216752231121063,0.025638294755481184,1.949162594974041,0.013075604510959238,94.91183757781982,0.00025638294755481184,0.9492491318233078,0.050494464739649914,0.173,0.774,0.053,0.9759732375609927,Genuine,sounds of the city around me people puzzled about their day Summoner hurry others take note I'm a group of children played on the sidewalk laughing and running around
20.0,10.0,41.43644520261557,0.008018052654252731,14.829030026735666,0.06879188996058047,12.050803723979218,0.285405962044356,31.321509559244486,0.0006879188996058047,0.3160691552128884,0.683242970059847,0.189,0.811,0.0,0.40910371093832293,Ingenuine,City around me people bottled about their day some in a hurry others take their time a group of children played on the sidewalk laughing and running around
20.5,10.5,38.60354721546173,0.9623028337955475,36.72649562358856,0.6560853216797113,16.494081914424896,1.5758035704493523,4.981677979230881,0.006560853216797113,0.06557481549680233,0.9278642758727074,0.209,0.709,0.082,0.17917123076687258,Ingenuine,people bottled about their day, no hurry others take their time a group of children played on the sidewalk laughing and running around
21.0,11.0,13.354595801508177,0.028351116869106404,7.611702836257388,0.17073469788489926,28.447397258722617,0.05701741659931341,50.33020081104045,0.0017073469788489925,0.5038721822763976,0.4944204701335728,0.201,0.719,0.079,0.7579437375700198,Genuine,people bottled about their day, no hurry others take their time a group of children played on the sidewalk laughing and running around I continued
21.5,11.5,5.917180702090263,0.0413766858400777,10.364177823066711,0.2811734098941088,24.924765527248383,0.04201973497401923,58.429306745529175,0.0028117340989410877,0.5847132648050319,0.41247500738245435,0.248,0.752,0.0,0.7772547701192064,Genuine,others take their time a group of children played on the sidewalk laughing and running around I continued on my way
22.0,12.0,15.81597626209259,0.059555890038609505,4.934743046760559,0.21772801410406828,36.00050210952759,0.013396350550465286,42.9580956697464,0.002177280141040683,0.42971492020296864,0.5681077730841935,0.196,0.804,0.0,0.5868170512346533,Genuine,about their day coming to hurry others take their time a group of children played on the sidewalk laughing and running around I continued on my way
22.5,12.5,68.75063180923462,5.751412361860275,7.690948247909546,0.43593416921794415,15.384306013584137,0.06522121839225292,1.921546831727028,0.0043593416921794415,0.019867680501192808,0.9757729843258858,0.181,0.744,0.074,0.11691331444577777,Ingenuine,I'm in a hurry others take their time a group of children played on the sidewalk laughing and running around I continued on my way lost in my thoughts
23.0,13.0,43.80554556846619,43.537357449531555,7.699965685606003,0.1821048674173653,3.644644096493721,0.6509818602353334,0.4793931730091572,0.0018210486741736531,0.011303750332444906,0.9868751280009747,0.181,0.744,0.074,0.10770014344186327,Ingenuine,I'm in a hurry others take their time a group of children played on the sidewalk laughing and running around I continued on my way lost in my thoughts
23.5,13.5,53.83974038599374,6.052611011422337,22.127972372053407,0.09328703137149104,15.468263057962838,2.2073143546172593,0.21081181568275784,0.0009328703137149104,0.02418126170300017,0.9748858682743233,0.194,0.727,0.08,0.1297616072421948,Ingenuine,others take their time a group of children played on the sidewalk laughing and running around I continued on my way lost in my thoughts 17
24.0,14.0,92.72629109307634,1.2923533418949436,3.705714573774985,0.049680110431225846,1.7646763232736202,0.3715042978967073,0.089772273562056,0.0004968011043122584,0.004612765714587633,0.9948903533201988,0.187,0.736,0.077,0.10547256373071098,Ingenuine,take note I'm a group of children played on the sidewalk laughing and running around I continued on my way lost in my thoughts when suddenly Augusta
24.5,14.5,35.012516379356384,2.136881835758686,41.38781428337097,0.21959245204925537,20.56456357240677,0.533190043643117,0.14544278383255005,0.0021959245204925537,0.00678632827475667,0.9910177607089281,0.187,0.736,0.077,0.10802379103562793,Ingenuine,a group of children played on the sidewalk laughing and running around I continued on my way lost in my thoughts when suddenly a gust of wind blew
25.0,15.0,38.900877368345576,0.21978523290482369,8.278701212560986,0.5208785024728176,28.90244079799166,0.09987507920338759,23.077434530564005,0.005208785024728177,0.2317730960976739,0.7630180461180305,0.176,0.752,0.072,0.37206616833353495,Ingenuine,a group of children played on the sidewalk laughing and running around I continued on my way lost in my thoughts when suddenly a gust of wind blew my hair
25.5,15.5,30.005106329917908,0.11561090359464288,6.016587466001511,0.4765142686665058,27.23567485809326,0.03600932250265032,36.11449599266052,0.004765142686665058,0.36150505315163173,0.6337297955760732,0.146,0.787,0.067,0.5591107929755081,Genuine,a group of children playing on the sidewalk laughing and running around I continued on my way lost in my thoughts when suddenly a gust of wind blew my hair and my face
26.0,16.0,44.854456186294556,0.9240884333848953,32.56046175956726,0.18318129004910588,19.71679776906967,1.138348039239645,0.6226643454283476,0.0018318129004910588,0.017610123846679926,0.9805580414831638,0.17,0.76,0.07,0.1073676084688716,Ingenuine,children played on the sidewalk laughing and running around I continued on my way lost in my thoughts when suddenly a gust of wind blew my hair and my face
